CÓDIGO EUROPEO,LEI,NOMBRE,NOMBRE DE LA GESTORA,DIRECCIÓN,CÓDIGO DE SUPERVISOR                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
ESV01620418,959800Z9MNY7WGSY0L54,"SANTA LUCIA FONDO X, FONDO DE PENSIONES","SANTA LUCIA, S.A. COMPAÑIA DE SEGUROS Y REASEGUROS","PLAZA DE ESPAÑA, 15, 28008, Madrid",,"F2145"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
ESV95008033,959800M3597QR9R8TN74,"SANTA LUCÍA JUBILACIÓN, EPSV INDIVIDUAL",,"CALLE COLON DE LARREATEGUI, NUM. 26, 2, 48009, Bilbao",,"216-B"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ESV86289006,959800ALTGS3EP0WX798,"SANTALUCÍA FONDO ESPABOLSA, FONDO DE PENSIONES","SANTA LUCÍA PENSIONES, SGFP, S.A.","PLAZA DE ESPAÑA, 15, 28008, Madrid",,"F1706"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
ESV86289030,959800SRLDULBQVDQL43,"SANTALUCIA FONDO I, FONDO DE PENSIONES","SANTA LUCIA, S.A. COMPAÑIA DE SEGUROS Y REASEGUROS","PLAZA DE ESPAÑA, 15, 28008, Madrid",,"F1708"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ESV80964422,9598003TS5BRCJ9CL729,"SANTALUCÍA FONDO LLOYDS, FONDO DE PENSIONES","SANTA LUCIA, S.A. COMPAÑIA DE SEGUROS Y REASEGUROS","PLAZA DE ESPAÑA, 15, 28008, Madrid",,"F0385"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
ESV85272029,959800KK3LFGMZPZXP58,"SANTALUCIA FONDO RETORNO ABSOLUTO, FONDO DE PENSIONES","SANTA LUCIA, S.A. COMPAÑIA DE SEGUROS Y REASEGUROS","PLAZA DE ESPAÑA, 15, 28008, Madrid",,"F1461"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
ESV44731586,959800ZJVWUR6SSGNH97,"SANTALUCÍA FONDO XI, FONDO DE PENSIONES","SANTA LUCIA, S.A. COMPAÑIA DE SEGUROS Y REASEGUROS","PLAZA DE ESPAÑA, 15, 28008, MADRID",,"F2226"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
ESV44731743,,"SANTALUCÍA FONDO XII, FONDO DE PENSIONES","SANTA LUCIA, S.A. COMPAÑIA DE SEGUROS Y REASEGUROS","PLAZA DE ESPAÑA, 15, 28008, MADRID",,"F2229"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
ESV83320796,959800HFSPMQ6QD95424,"SANTALUCÍA FONDOEMPLEO, FONDO DE PENSIONES","SANTA LUCÍA PENSIONES, SGFP, S.A.","PLAZA DE ESPAÑA, 15, 28008, Madrid",,"F0924"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
ESV87178687,9598005QQGV97QMGW019,"SANTALUCÍA PANDA PRUDENTE, FONDO DE PENSIONES","SANTA LUCIA, S.A. COMPAÑIA DE SEGUROS Y REASEGUROS","PLAZA DE ESPAÑA, 15, 28008, Madrid",,"F2016"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
ESV87178596,959800D443YHAW2G4E13,"SANTALUCÍA PARDO DECIDIDO, FONDO DE PENSIONES","SANTA LUCIA, S.A. COMPAÑIA DE SEGUROS Y REASEGUROS","PLAZA DE ESPAÑA, 15, 28008, Madrid",,"F2014"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
ESV87083101,95980065R2FGWHCUSV57,"SANTALUCIA POLAR EQUILIBRADO, FONDO DE PENSIONES","SANTA LUCIA, S.A. COMPAÑIA DE SEGUROS Y REASEGUROS","PLAZA DE ESPAÑA, 15, 28008, Madrid",,"F1991"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
ESV83320812,959800S72R0MWD02V277,"SANTALUCÍA PYME FONDOEMPLEO, FONDO DE PENSIONES","SANTA LUCÍA PENSIONES, SGFP, S.A.","PLAZA DE ESPAÑA, 15, 28008, Madrid",,"F0923"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
ESV80474596,9598008LYB536T83WR30,"SANTALUCIA QUALITY ACCIONES EUROPEAS, F.P., FONDO DE PENSIONES","SANTA LUCIA, S.A. COMPAÑIA DE SEGUROS Y REASEGUROS","PLAZA DE ESPAÑA, 15, 28008, Madrid",,"F0358"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
ESV81271405,95980020140005133126,"SANTANDER AHORRO 10, FONDO DE PENSIONES","SANTANDER PENSIONES S.A., E.G.F.P.","PASEO DE LA CASTELLANA 24, 28046, Madrid",,"F0415"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
ESV82581323,95980020140005142729,"SANTANDER AHORRO 15, FONDO DE PENSIONES","SANTANDER PENSIONES S.A., E.G.F.P.","PASEO DE LA CASTELLANA 24, 28046, Madrid",,"F0706"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
ESV82157637,95980020140005140692,"SANTANDER AHORRO 17, FONDO DE PENSIONES","SANTANDER PENSIONES S.A., E.G.F.P.","PASEO DE LA CASTELLANA 24, 28046, Madrid",,"F0593"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
ESV82157652,95980020140005140595,"SANTANDER AHORRO 18, FONDO DE PENSIONES","SANTANDER PENSIONES S.A., E.G.F.P.","PASEO DE LA CASTELLANA 24, 28046, Madrid",,"F0594"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
ESV82157660,95980020140005140498,"SANTANDER AHORRO 19, FONDO DE PENSIONES","SANTANDER PENSIONES S.A., E.G.F.P.","PASEO DE LA CASTELLANA 24, 28046, Madrid",,"F0595"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
ESV79289344,959800C21TNHV96HRS76,"SANTANDER AHORRO 2, FONDO DE PENSIONES","SANTANDER PENSIONES S.A., E.G.F.P.","PASEO DE LA CASTELLANA 24, 28046, Madrid",,"F0167"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ESV82564758,95980020140005140110,"SANTANDER AHORRO 23, FONDO DE PENSIONES","SANTANDER PENSIONES S.A., E.G.F.P.","PASEO DE LA CASTELLANA 24, 28046, Madrid",,"F0696"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
ESV82245549,959800HR92745ZQUA214,"SANTANDER AHORRO 26, FONDO DE PENSIONES","SANTANDER PENSIONES S.A., E.G.F.P.","PASEO DE LA CASTELLANA 24, 28046, Madrid",,"F0630"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
ESV83803999,95980020140005139334,"SANTANDER AHORRO 27, FONDO DE PENSIONES","SANTANDER PENSIONES S.A., E.G.F.P.","PASEO DE LA CASTELLANA 24, 28046, Madrid",,"F1116"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
ESV83803635,95980020140005139237,"SANTANDER AHORRO 28, FONDO DE PENSIONES","SANTANDER PENSIONES S.A., E.G.F.P.","PASEO DE LA CASTELLANA 24, 28046, Madrid",,"F1117"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
ESV83803734,95980020140005139140,"SANTANDER AHORRO 30, FONDO DE PENSIONES","SANTANDER PENSIONES S.A., E.G.F.P.","PASEO DE LA CASTELLANA 24, 28046, Madrid",,"F1119"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
ESV83852277,95980020140005138655,"SANTANDER AHORRO 38 , FONDO DE PENSIONES","SANTANDER PENSIONES S.A., E.G.F.P.","PASEO DE LA CASTELLANA 24, 28046, Madrid",,"F1159"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
ESV84091107,95980020140005137976,"SANTANDER AHORRO 45","SANTANDER PENSIONES S.A., E.G.F.P.","PASEO DE LA CASTELLANA 24, 28046, Madrid",,"F1204"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
ESV79432381,95980020140005133417,"SANTANDER AHORRO 5, FONDO DE PENSIONES","SANTANDER PENSIONES S.A., E.G.F.P.","PASEO DE LA CASTELLANA 24, 28046, Madrid",,"F0206"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ESV85124840,95980020140005145057,"SANTANDER AHORRO 61, FONDO DE PENSIONES","SANTANDER PENSIONES S.A., E.G.F.P.","PASEO DE LA CASTELLANA 24, 28046, Madrid",,"F1440"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
ESV80157142,95980020140005133320,"SANTANDER AHORRO 7, FONDO DE PENSIONES","SANTANDER PENSIONES S.A., E.G.F.P.","PASEO DE LA CASTELLANA 24, 28046, Madrid",,"F0339"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ESV86593761,,"SANTANDER AHORRO 71 FONDO DE PENSIONES","SANTANDER PENSIONES S.A., E.G.F.P.","PASEO DE LA CASTELLANA 24, 28046, Madrid",,"F1874"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
ESV78964251,959800EXHDM2CVUZZ062,"SANTANDER AHORRO 72, FONDO DE PENSIONES","SANTANDER PENSIONES S.A., E.G.F.P.","PLAZA DE MANUEL GÓMEZ MORENO, 5, 28020, MADRID",,"F0014"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
ESV85184158,95980020140005271836,"SANTANDER AHORRO 76, FONDO DE PENSIONES","SANTANDER PENSIONES S.A., E.G.F.P.","PASEO DE LA CASTELLANA 24, 28046, Madrid",,"F1465"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
ESV83595553,959800H2VMU7V168RE83,"SANTANDER AHORRO 77, FONDO DE PENSIONES","SANTANDER PENSIONES S.A., E.G.F.P.","PASEO DE LA CASTELLANA 24, 28046, Madrid",,"F1029"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
ESV84384890,95980020140005150489,"SANTANDER AHORRO 78, FONDO DE PENSIONES","SANTANDER PENSIONES S.A., E.G.F.P.","PASEO DE LA CASTELLANA 24, 28046, Madrid",,"F1274"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
ESV83698456,95980020140005257577,"SANTANDER AHORRO 79, FONDO DE PENSIONES","SANTANDER PENSIONES S.A., E.G.F.P.","PASEO DE LA CASTELLANA 24, 28046, Madrid",,"F1067"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
ESV79289302,95980020140005142923,"SANTANDER AHORRO 8, FONDO DE PENSIONES","SANTANDER PENSIONES S.A., E.G.F.P.","PASEO DE LA CASTELLANA 24, 28046, Madrid",,"F0165"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ESV86496924,959800FK0X6DAHBKJ181,"SANTANDER AHORRO 80, FONDO DE PENSIONES","MEDVIDA PARTNERS DE SEGUROS Y REASEGUROS, S.A.","CALLE MARÍA DE MOLINA, 39 7 DRCH, 28006, MADRID",,"F1821"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
ESV86316783,95980020140005144669,"SANTANDER AHORRO PENSIONES 2, FONDO DE PENSIONES","SANTANDER PENSIONES S.A., E.G.F.P.","PASEO DE LA CASTELLANA 24, 28046, Madrid",,"F1764"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ESV83698498,959800BGY3XG8HSCAL55,"SANTANDER ASG ACCIONES ESPAÑOLAS PENSIONES, FONDO DE PENSIONES","SANTANDER PENSIONES S.A., E.G.F.P.","PASEO DE LA CASTELLANA 24, 28046, MADRID",,"F1079"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
ESV83698548,95980020140005271448,"SANTANDER ASG RENTA FIJA CORTO PLAZO PENSIONES, FONDO DE PENSIONES","SANTANDER PENSIONES S.A., E.G.F.P.","PASEO DE LA CASTELLANA 24, 28046, Madrid",,"F1072"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
ESV82564782,95980020140005133029,"SANTANDER ASG RENTA VARIABLE EUROPA PENSIONES , FONDO DE PENSIONES","SANTANDER PENSIONES S.A., E.G.F.P.","PASEO DE LA CASTELLANA 24, 28046, MADRID",,"F0694"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
ESV86249653,95980020140005272612,"SANTANDER ASG RENTA VARIABLE NORTEAMÉRICA PENSIONES, FONDO DE PENSIONES","SANTANDER PENSIONES S.A., E.G.F.P.","PASEO DE LA CASTELLANA 24, 28046, Madrid",,"F1697"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
ESV78678612,95980020140005144281,"SANTANDER ASOCIADOS RENTA FIJA MIXTA, FONDO DE PENSIONES","SANTANDER PENSIONES S.A., E.G.F.P.","PASEO DE LA CASTELLANA 24, 28046, Madrid",,"F0012"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
ESV86593860,95980020140006012819,"SANTANDER ASOCIADOS RENTA VARIABLE MIXTA, FONDO DE PENSIONES","SANTANDER PENSIONES S.A., E.G.F.P.","PASEO DE LA CASTELLANA 24, 28046, Madrid",,"F1873"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
