CÓDIGO EUROPEO,LEI,NOMBRE,DIRECCIÓN,TIPO DE SEGURO,ENTIDAD MATRIZ                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
IEC185128,,"QBE Europe SA/NV (Irish Branch)","6-10 Suffolk Street, D02 X, Dublin",no-vida,BE0690537456                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
IECBI00538820,635400YNKWICCYBDBC76,"Quercus Re Designated Activity Company","c/o Aon, 15, Georges Quay, D02 V, DUBLIN",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
IECBI00546290,635400FIY9UG8ZHKYH56,"Recoletos Re Designated Activity Company","C/O MARSH MANAGEMENT SERVICES (DUBLIN) LIMITED, The Frame, 74 Baggot Street Lower,, D02 X, Dublin",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
IEC40448,549300FVSSOA52BYGP28,"Renaissance Reinsurance of Europe Designated Activity Company","4th Floor Hardwicke House Hatch Street, D02 N, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
IEC38002,01TRDHWDCL69YP41S025,"RGA International Reinsurance Company DAC","3rd Floor Block C, Central Park, Leopardstown, D18X5, Dublin",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
IEC33519,6354002SNIV14GB1BI20,"RiverStone International Ireland DAC","Unit 44, Block5 Northwood Court, Northwood Crescent, Santry, D09EW, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
IEC174416,635400CBVDWFMJQJDA54,"Royal London Insurance DAC","47-49 St Stephens Green, D02 W, Dublin",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
IEC33661,635400ADVMYQ3JWBGV57,"RSIF International dac","C/O MARSH MANAGEMENT SERVICES (DUBLIN) LIMITED, The Frame, 74 Baggot Street Lower,, D02 X, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
IEC40451,635400U6ZNYJYDAA8L77,"Samuelson International dac","Simmonscourt House Simmonscourt Road Ballsbridge, D04 W, Dublin",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
IECBI00474943,635400N1GFX4O3ZFCW12,"Saol Assurance Designated Activity Company","3rd Floor, Central Park, Leopardstown, D18 C, Dublin",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
IEC33646,635400N4ZSEO8SUHFI98,"SASOL International Insurance dac","Elm Park Merrion Road, D04 P, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
IEC182015,549300H7R6KPWD38L370,"SCOR Ireland Designated Activity Company","First Floor, Windmill Lane, D02A3, Dublin",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
IEC771,635400ATDJAWUVSBWM50,"Seb Life International Assurance Company DAC","Bloodstone Building Sir John Rogerson's Quay, D02 K, Dublin",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
IEC38657,635400ID2ZOCFWX3LH70,"Securitas Group Reinsurance dac","15 George's Quay, D02 V, DUBLIN",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
IECBI00440095,529900Q8P0CK92H2F811,"SG Riskpartners Designated Activity Company","East Wall Road, 3rd Floor, Lidl Building, D03 D, Dublin",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
IEC33675,5299006IB4PDHZKBMF19,"Société D'Assurances Générales Appliquées (SAGA) Designated Activity Company","C/O MARSH MANAGEMENT SERVICES (DUBLIN) LIMITED, The Frame, 74 Baggot Street Lower,, D02 X, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
IEC154021,635400BDJCCKD3GGYL71,"Sofinsod Insurance dac","Fourth Floor One Grand Parade Ranelagh Road, D06 R, DUBLIN",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
IEC38009,635400BCMM81Q9AMGT16,"Squadron Reinsurance Designated Activity Company","15 George's Quay, D02VR, Dublin",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
IEC33480,635400ZM7HW3CXPHA583,"St. James's Place International Public Limited Company","Fleming Court Fleming Place, D04N4, Dublin",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
IEC39889,MU1J7DTC8IC8VMFT8818,"Standard Life International Designated Activity Company","90 St Stephens Green, D02 F, Dublin",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
IEC33485,,"Sun Life Assurance Company of Canada (UK) Limited","3rd Floor, One Grant's Row, D02 H, Dublin",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
IECBI00590873,,"SWISSPARTNERS Versicherung AG (Irish Branch)","15 Harcourt Street",vida,LI0ECBM00200                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
IECBI00521265,635400FQ9HHTLYKADZ22,"Taranis Reinsurance Designated Activity Company","C/O MARSH MANAGEMENT SERVICES (DUBLIN) LIMITED, The Frame, 74 Baggot Street Lower,, Dublin 2, D02 X, Dublin",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
IEC33575,635400SJXXDJRGJBLH27,"TCS Insurance Company of Ireland Designated Activity Company","15 George's Quay, D02VR, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
IEC33588,6354005FRVSOGYINKV23,"The Baxendale Insurance Company DAC","15 George's Quay, D02VR, DUBLIN",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
IECBI00187795,213800ZFI17B8TQGKG12,"The Veterinary Defence Society Limited","8th Floor, Block E, Iveagh Court, Harcourt Road, D02 Y, Dublin",no-vida,GBECBM988808                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
IEC184314,,"Tokio Marine Europe S.A (Irish Branch)","Summit House, Embassy Office Park, Kill, W91 V, Kildare",no-vida,LURCSB0221975                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
IEC181203,54930061WB0LWBC0QW96,"Travelers Insurance Designated Activity Company","3rd Floor, Europa House, Harcourt Street, D02WR, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
IECBI00523409,,"Tryg Forsikring AS - (Irish Branch)","Pembroke House, 28 Upper Pembroke Street, D02 X, DUBLIN",no-vida,DK24260666                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
IEC38017,635400MWDBHBWGM25C33,"Tyre Reinsurance (Ireland) dac","13 Fitzwilliam Street Upper, D02V0, Dublin",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
IEC171462,6354006WYJKVUUINRV26,"UnitedHealthcare Insurance Designated Activity Company","Block C One Spencer Dock North Wall Quay, D02 R, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
IEC33652,635400PBGQIEMG5URC53,"UPS International Insurance dac","C/O MARSH MANAGEMENT SERVICES (DUBLIN) LIMITED, The Frame, 74 Baggot Street Lower,, D02 X, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
IECBI00555915,,"USAA EU Designated Activity Company","2nd Floor, 35 Shelbourne Road, Ballsbridge, D04 A, Dublin 4",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
IEC33612,549300KWXY72RJWYSG13,"Utmost PanEurope dac","Generali House Navan Business Park Athlumney, C15 C, Meath",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
IEC130118,635400OTFKRA4ASVBW62,"VHI Insurance DAC","VHI House Lower Abbey Street, D01 D, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
IEC47433,6354004OJNJRHUOM8I18,"Vishay Insurance dac","Elm Park Merrion Road, D04 P, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
IEC136601,635400CPZRXHDR6DPN87,"Vital Blue Insurance dac","C/O MARSH MANAGEMENT SERVICES (DUBLIN) LIMITED, The Frame, 74 Baggot Street Lower,, D02 X, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
IEC111453,529900H0BLFJKPAYPC28,"Volkswagen Insurance Company dac","Block C Liffey Valley Office Campus Liffey Valley, D22CF, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
IEC33681,635400U7OLFPQE8EBK21,"Wagram Insurance Company Designated Activity Company","9 Clanwilliam Terrace, D02 H, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
IECBI00572265,635400YGDJFLPA5J3628,"Warton Capital Designated Activity Company","C/O MARSH MANAGEMENT SERVICES (DUBLIN) LIMITED, The Frame, 74 Baggot Street Lower,, Dublin 2, D02 X, Dublin",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
IEC33607,635400SSFS4ANN1GHV90,"White Horse Insurance Ireland dac","Rineanna House, Shannon Free Zone, Shannon, V14 C, Clare",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
IEC173308,635400PTQW4DT3C4DG08,"XL Insurance Company SE","Wolfe Tone House, Wolfe Tone Street, D01 H, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
IEC43663,6354005OC5UTPXJQ9E28,"XL RE EUROPE SE","Wolfe Tone House, Wolfe Tone Street, D02 V, DUBLIN",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
IEC36444,635400MTCFVFYZVZBA56,"Yara Insurance dac","c/o Willis Management (Dublin) Ltd. Elm Park Merrion Road, D04 P, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
IECBI00581381,635400Q8SLHRKDHDXR77,"Yardstick Re Designated Activity Company","The Frame, 74 Baggot Street Lower, Dublin 2, D02 X, Dublin",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
