CÓDIGO EUROPEO,LEI,NOMBRE,NOMBRE DE LA GESTORA,DIRECCIÓN,TIPO DE FONDO DE PENSION,PROMOTOR                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
PT720005981,213800PXO96RC4H93F63,"FP Gescartão","BPI VIDA E PENSÕES - COMPANHIA DE SEGUROS, S.A.","Rua Braamcamp, 11 - 6º, 1250-, LISBOA",Mixed,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
PT720000602,54930046IKEC3F9JLK30,"FP Grupo BBVA (Portugal)","BBVA - FUNDOS-SOCIEDADE GESTORA DE FUNDOS DE PENSÕES S.A.","Av. da Liberdade, 222-6º, 1250-, LISBOA",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
PT720003725,2138007BLF8H3TU8E560,"FP Grupo BNP Paribas Portugal","BPI VIDA E PENSÕES - COMPANHIA DE SEGUROS, S.A.","Rua Braamcamp, 11 - 6º, 1250-, LISBOA",Mixed,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
PT720003032,549300GFU45GITKVOK94,"FP Grupo Cires","AGEAS - SOCIEDADE GESTORA DE FUNDOS DE PENSÕES, S.A.","Praça Príncipe Perfeito, n.º 2, 1990-, Parque das Nações",Mixed,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
PT720005655,549300FW8DGFH5JLCR26,"FP Grupo E.T.E.","LUSITANIA VIDA, COMPANHIA DE SEGUROS, S.A.","Avenida 5 de Outubro, nº 206, 1050-, Lisboa",Defined benefits,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
PT720001480,213800ZDEA83VIU6QO20,"FP Grupo Gás de Portugal","BPI VIDA E PENSÕES - COMPANHIA DE SEGUROS, S.A.","Rua Braamcamp, 11 - 6º, 1250-, LISBOA",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
PT720003075,549300CHEYG2JI4BZS19,"FP Grupo Porto Editora","AGEAS - SOCIEDADE GESTORA DE FUNDOS DE PENSÕES, S.A.","Praça Príncipe Perfeito, n.º 2, 1990-, Parque das Nações",Defined benefits,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
PT720001064,2138006E9YIPVUDF6N39,"FP Grupo Secil","BPI VIDA E PENSÕES - COMPANHIA DE SEGUROS, S.A.","Rua Braamcamp, 11 - 6º, 1250-, LISBOA",Mixed,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
PT720001544,213800ADTZP618YT1A34,"FP Grupo Vista Alegre","FUTURO-SOCIEDADE GESTORA DE FUNDOS DE PENSÕES S.A.","Rua do Carmo, 42, 6º, 1200-, LISBOA",Defined benefits,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
PT720017980,549300BCY2I0A76J2A82,"FP GSK Consumer Healthcare","AGEAS - SOCIEDADE GESTORA DE FUNDOS DE PENSÕES, S.A.","Praça Principe Perfeito, nº 2, 1990-, Lisboa",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
PT720002710,549300OWIA25NCSU7O02,"FP GSK Portugal","AGEAS - SOCIEDADE GESTORA DE FUNDOS DE PENSÕES, S.A.","Praça Príncipe Perfeito, n.º 2, 1990-, Parque das Nações",Defined benefits,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
PT720014409,549300MUZ6LF8DQ5TI78,"FP Haitong Bank","GNB - Sociedade Gestora de Fundos de Pensões, S.A.","Av. da Liberdade 190 - 6º A, 1250-, LISBOA",Mixed,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
PT720002990,5493001V49YLB6C0TY07,"FP IBM Portuguesa","AGEAS - SOCIEDADE GESTORA DE FUNDOS DE PENSÕES, S.A.","Praça Príncipe Perfeito, n.º 2, 1990-, Parque das Nações",Mixed,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
PT720001498,213800IPEPWNQ68EGQ98,"FP ICP-ANACOM APOSENTAÇÃO","BPI VIDA E PENSÕES - COMPANHIA DE SEGUROS, S.A.","Rua Braamcamp, 11 - 6º, 1250-, LISBOA",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
PT720002753,549300HLC0XB8G5PV421,"FP Impresa Publishing e Associadas","CGD PENSÕES - SOCIEDADE GESTORA DE FUNDOS DE PENSÕES S.A.","Av. Joao XXI, no 63 - 2º Piso, 1000-, LISBOA",Defined benefits,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
PT720003733,213800N4K7U6A9MQ6E66,"FP Jerónimo Martins & Associadas","BPI VIDA E PENSÕES - COMPANHIA DE SEGUROS, S.A.","Rua Braamcamp, 11 - 6º, 1250-, LISBOA",Mixed,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
PT720005671,5493005AYYDVOINYF050,"FP Johnson & Johnson","LUSITANIA VIDA, COMPANHIA DE SEGUROS, S.A.","Avenida Eng.o Duarte Pacheco, Torre 2, 12º, 1070-, LISBOA",Mixed,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
PT720017645,98450006D83E68D00C31,"FP L'ORÉAL Portugal","FUTURO-SOCIEDADE GESTORA DE FUNDOS DE PENSÕES S.A.","Rua do Carmo, nº 42, 6º, 1200-, LISBOA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
PT720003008,549300571PK2HZDLW578,"FP Lucas Automotive","AGEAS - SOCIEDADE GESTORA DE FUNDOS DE PENSÕES, S.A.","Praça Príncipe Perfeito, n.º 2, 1990-, Parque das Nações",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
PT720015570,549300CRMW0WZOLG3425,"FP M3 Acumulação PPR","BBVA - FUNDOS-SOCIEDADE GESTORA DE FUNDOS DE PENSÕES S.A.","Av. da Liberdade, 222-6º, 1250-, LISBOA",Defined contributions,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
PT720015561,549300HISKDTJ44L0K27,"FP M3 Capital PPR","BBVA - FUNDOS-SOCIEDADE GESTORA DE FUNDOS DE PENSÕES S.A.","Av. da Liberdade, 222-6º, 1250-, LISBOA",Defined contributions,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
PT720015588,5493007T6SD060G6WR80,"FP M3 Investimento PPR","BBVA - FUNDOS-SOCIEDADE GESTORA DE FUNDOS DE PENSÕES S.A.","Av. da Liberdade, 222-6º, 1250-, LISBOA",Defined contributions,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
PT720001102,5299009J5NHZ71QMKY54,"FP Marconi",,"Avenida Fontes Pereira de Melo, nº 40, 6º, 1050-, Lisboa",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
PT720002877,5493000E86EVFKHM8L49,"FP Merck Sharp & Dhome","BPI VIDA E PENSÕES - COMPANHIA DE SEGUROS, S.A.","Avenida Praia da Vitória, nº 71, 3º, 1050-, Lisboa",Mixed,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
PT720002656,2138005RQ3DN5VQY4Z97,"FP Montepio Geral","FUTURO-SOCIEDADE GESTORA DE FUNDOS DE PENSÕES S.A.","Rua do Carmo, 42, 6º, 1200-, LISBOA",Defined benefits,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
PT720016363,213800KDAFGMSRY4WS87,"FP Montepio Geral - Associação Mutualista","FUTURO-SOCIEDADE GESTORA DE FUNDOS DE PENSÕES S.A.","Rua do Carmo, 42, 6º, 1200-, LISBOA",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
PT720006767,5493009E4FQJ67FJPE96,"FP Multireforma","GNB - Sociedade Gestora de Fundos de Pensões, S.A.","Rua Castilho, 26 - 4º andar, 1250-, LISBOA",Mixed,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
PT720010403,5493002ZHIXRJ35LG838,"FP Multireforma Ações","GNB - Sociedade Gestora de Fundos de Pensões, S.A.","Rua Castilho, 26 - 4º andar, 1250-, LISBOA",Mixed,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
PT720010802,549300KJVH6BM6OZNN46,"FP Multireforma Capital Garantido","GNB - Sociedade Gestora de Fundos de Pensões, S.A.","Rua Castilho, 26 - 4º andar, 1250-, LISBOA",Mixed,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
PT720006856,549300NKK4I53FLKGS18,"FP Multireforma Plus","GNB - Sociedade Gestora de Fundos de Pensões, S.A.","Rua Castilho, 26 - 4º andar, 1250-, LISBOA",Mixed,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
PT720002648,213800AM3STIZWI1E633,"FP NAV - EP Complementos","FUTURO-SOCIEDADE GESTORA DE FUNDOS DE PENSÕES S.A.","Rua do Carmo, 42, 6º, 1200-, LISBOA",Mixed,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
PT720002699,213800CIJ6D1YMF4LX76,"FP NAV - EPE / SINCTA","FUTURO-SOCIEDADE GESTORA DE FUNDOS DE PENSÕES S.A.","Rua do Carmo, 42, 6º, 1200-, LISBOA",Defined benefits,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
PT720013020,984500D43FFFD5E40930,"FP NAV/SINCTA - Plano CD","FUTURO-SOCIEDADE GESTORA DE FUNDOS DE PENSÕES S.A.","Rua do Carmo, 42, 6º, 1200-, LISBOA",Defined contributions,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
PT720013321,5493001DYRKHMCVMVL55,"FP Nokia","GNB - Sociedade Gestora de Fundos de Pensões, S.A.","Rua Castilho, 26 - 4º andar, 1250-, LISBOA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
PT720007259,213800BRHEZXSFVQKM97,"FP Novartis","BPI VIDA E PENSÕES - COMPANHIA DE SEGUROS, S.A.","Rua Braamcamp, 11 - 6º, 1250-, LISBOA",Mixed,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
PT720011965,5493005PLYWD513TCS76,"FP Optimize Capital Pensões Acções","REAL VIDA SEGUROS, S.A.","Avenida de Franca, 316 - 5º, 4050-, PORTO",Mixed,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
PT720011973,549300MH3H72UBL2YI36,"FP Optimize Capital Pensões Equilibrado","REAL VIDA SEGUROS, S.A.","Avenida de Franca, 316 - 5º, 4050-, PORTO",Mixed,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
PT720011981,549300YI3P8A95262K45,"FP Optimize Capital Pensões Moderado","REAL VIDA SEGUROS, S.A.","Avenida de Franca, 316 - 5º, 4050-, PORTO",Mixed,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
PT720005175,549300V0W81PHCR0MC86,"FP Orey Antunes","GOLDEN - S.G.F. SOCIEDADE GESTORA DE FUNDOS DE PENSÕES, S.A.","Av. da Liberdade 190 - 6º B, 1250-, LISBOA",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
PT720004519,529900VCY5U4CWCASI90,"FP Pessoal dos TLP","GOLDEN - S.G.F. SOCIEDADE GESTORA DE FUNDOS DE PENSÕES, S.A.","Avenida da Liberdade, nº 190, 6º A, 1250-, LISBOA",Defined benefits,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
PT720002672,549300ZYWKIDRDBQTB70,"FP Petrogal","CGD PENSÕES - SOCIEDADE GESTORA DE FUNDOS DE PENSÕES S.A.","Av. Joao XXI, no 63 - 2º Piso, 1000-, LISBOA",Mixed,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
PT720013518,549300UDB401YIDWKF19,"FP PIR FIDELIDADE - COMPANHIA DE SEGUROS e Associadas","CGD PENSÕES - SOCIEDADE GESTORA DE FUNDOS DE PENSÕES S.A.","Av. Joao XXI, no 63 - 2º Piso, 1000-, LISBOA",Defined contributions,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
PT720011345,549300X39NVYPV3O3Q82,"FP PIR Real Vida Seguros","REAL VIDA SEGUROS, S.A.","Avenida de Franca, 316 - 5º, 4050-, PORTO",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
PT720002893,5493005WZFN6X5Q05578,"FP Portucel","AGEAS - SOCIEDADE GESTORA DE FUNDOS DE PENSÕES, S.A.","Praça Príncipe Perfeito, n.º 2, 1990-, Parque das Nações",Defined benefits,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
PT720002532,9845004E0957C4A57087,"FP PPA Acção Futuro","FUTURO-SOCIEDADE GESTORA DE FUNDOS DE PENSÕES S.A.","Rua do Carmo, 42, 6º, 1200-, LISBOA",Defined contributions,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
