CÓDIGO EUROPEO,LEI,NOMBRE,DIRECCIÓN,TIPO DE SEGURO,ENTIDAD MATRIZ                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
FR379846637,969500B4UMKR57YNLR07,"SOGESSUR","17   B PL   DES REFLETS, 92919, COURBEVOIE",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
FR781166293,969500AMOACX8439S097,"SOLIDARITE MUTUALISTE DE L ASSOCIATION DES TRAVAILLEURS INDEPENDANTS ET SALARIES DE FRANCE","6 RUE DU PIAVE CS 90000, 16920, ANGOULEME CEDEX 9",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
FR778847301,969500X9VE4IUMQLHW35,"SOLIDARITE RURALE ET URBAINE D ALSACE","7 PLACE DES HALLES, 67000, STRASBOURG",,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
FR383143617,96950067QHZSW2UL7764,"SOLIMUT MUTUELLE DE FRANCE","IMMEUBLE CASTEL  7 QUAI DE LA JOLIETTE, 13002, MARSEILLE",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
FR782825343,969500GQXPM70WDABX69,"SOLIMUT MUTUELLE DU LACYDON","1 RUE FRANCOIS MOISSON MAISON DE LA MUTUALITE, 13002, MARSEILLE",,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
FR481997708,969500A78R3YQLQBMS95,"SOLUCIA PROTECTION JURIDIQUE","111 AVENUE DE FRANCE, 75013, PARIS",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
FR949919385,969500JSZTHWI3OIMO67,"SOREALIM","RUE HENRI MONDOR BIOPOLE CLERMONT, 63360, SAINT-BEAUZIRE",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
FR915010029,9695000WIWMEV5DBNI96,"SORELAC","10 RUE ADOLPHE-BECK CEDEX 9, 53089, LAVAL",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
FR501500409,969500UBIRAUBEHA5M64,"SOREVAL FRANCE","2 BOULEVARD DU GÉNÉRAL MARTIAL VALIN, 75015, PARIS",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
FR487739963,969500IXARMKRMXEO315,"SPIRICA","16/18 boulevard de Vaugirard, 75015, PARIS 15 EME",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
FR332789296,969500NGNXETE8M8BI90,"STE ANONYME GENERALE D'ASSURANCES SAGENA","56 RUE VIOLET, 75015, PARIS 15 EME",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
FR775684772,969500SNGB0DNGE3T312,"STE MUT D'ASSURANCE VIE DU BATIMENT ET DES TRAVAUX PUBLICS","8 RUE LOUIS ARMAND CS 71201, 75738, PARIS CEDEX 15",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
FR343286183,9695009XYDG50AG5NB05,"STE PREVOIR VIE","19 RUE D AUMALE, 75306, PARIS CEDEX 09",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
FR330033127,969500RUV6XRD41QXE73,"SURAVENIR","232   RUE GENERAL PAULET BP 103 BREST CEDEX 9, 29802, BREST",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
FR343142659,969500LY5H9C77T1D420,"SURAVENIR ASSURANCES","2 RUE VASCO DE GAMA, 44800, SAINT HERBLAIN",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
FR531597573,,"SWISS RE INTERNATIONAL SE","2-4 rue Pillet Will, 75009, PARIS",,LURCSB0134553                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
FR341785632,969500HPKSLTO4K6WV92,"SWISSLIFE ASSURANCE ET PATRIMOINE","1 rue Bellini, 92800, PUTEAUX",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
FR391277878,969500FCQ2UVRQWF3Z49,"SWISSLIFE ASSURANCES DE BIENS","1 rue Bellini, 92800, PUTEAUX",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
FR322215021,969500V1M3MWIEZ2OX04,"SWISSLIFE PREVOYANCE ET SANTE","1 rue Bellini, 92800, PUTEAUX",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
FR483041307,96950094ASXLD12QL267,"TERRITORIA MUTUELLE","",,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
FR984404863,969500S2XS1X7ASTWT70,"TERRITORIA PREVOYANCE","51 BOULEVARD MARIUS VIVIER-MERLE, 69003, LYON",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
FR392678116,,"THE LONDON GENERAL INSURANCE COMPANY LIMITED","55 rue Aristide Briand, 92309, LEVALLOIS-PERRET",,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
FR085580488,969500PRNUKJFJ5FMZ44,"THELEM ASSURANCES","LE CROC BP 63130, 45431, CHECY CEDEX",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
FR539477059,969500WCIYBH9QAMMW70,"THELEM PREVOYANCE","LE CROC, 45430, CHECY",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
FR582067922,213800PH148IQQAQ8291,"THEMIS","1 RUE JACQUES VANDIER, 79000, NIORT",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
FR843295221,213800W56TI9IBVLZZ89,"TOKIO MARINE EUROPE S.A. - FRENCH BRANCH","CL RUE DECHATEAUDUN,36, 75009, PARIS",,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
FR484146253,,"TRADE CREDIT RE INSURANCE COMPANY","58 avenue Charles de Gaulle, 92200, NEUILLY SUR SEINE",,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
FR410777759,,"TRAVELERS INSURANCE COMPANY LIMITED","103 boulevard Haussmann, 75008, PARIS",,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
FR775682164,969500ILZDXN7LVO5002,"TUTELAIRE","45 RUE EUGENE OUDINE, 75013, PARIS",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
FR775659923,969500WEUWV2PZRWH576,"UMEN","5 RUE PALESTRO, 75002, PARIS",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
FR503380081,969500CEKYYL1S3TO232,"UNEO","48 A 56 RUE BARBES, 92120, MONTROUGE",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
FR453112690,969500ATC1Q67MA45G58,"UNION DE REASSURANCE ET DE SUBSTITUTION SOCIALE","39 RUE DU JOURDIL, 74960, CRAN GEVRIER",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
FR434887386,9695002N762IIUXGD178,"UNION DE REASSURANCE MUTUALIA","19 RUE DE PARIS LUMINEM, 93000, BOBIGNY",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
FR784338717,969500YI0IA2U8NMSI28,"UNION DES MUTUELLES D ASSURANCES MONCEAU","36 A 38  RUE DE SAINT PETERSBOURG, 75008, PARIS",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
FR350642070,,"UNION GEST OEUVRES SOCIALES MUTUALISTES","33 RUE MAURICE FLANDIN 1      RUE  GEORGES BRAQUE, 30000, NIMES",,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
FR330176413,9695007C772FP15VBV06,"UNION INTER REGIONALE ET TECHNIQUE DES SOCIETES ETUDIANTES MUTUALISTES","43 RUE JABOULAY, 69349, LYON CEDEX 07",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
FR382921575,969500VC6B13MRE32V71,"UNION MUTUALITE SOLIDARITE","58 BOULEVARD HUBERT DELISLE BP 388, 97457, SAINT PIERRE CEDEX (REUNION)",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
FR784718207,969500NVSY41IFJXJW84,"UNION NATIONALE MUTUALISTE INTERPROFESSIONNELLE","50 AVENUE DAUMESNIL, 75012, PARIS",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
FR318990736,969500BGQ2FFV1G5VO13,"UNIPREVOYANCE","38-42 RUE CUVIER, 93100, MONTREUIL",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
FR851629162,969500AR5CC7U3IW8L19,"UNMI'MUT","50 AVENUE DAUMESNIL, 75012, PARIS",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
FR347502254,969500HFPMS4ZWWCVN25,"UNOFI-ASSURANCES","2 rue Montesquieu, 75001, PARIS",,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
FR434007274,9695004ED0BTZ6WLEU93,"VEOLIA ENVIRONNEMENT SERVICES-RE","36  AVENUE KLEBER, 75799, PARIS CEDEX 16",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
FR777927120,969500LNT10YWOBWI330,"VIASANTE MUTUELLE","14-16 boulevard Malesherbes, 75008, PARIS",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
FR529212912,529900XLDLBII7FEDO72,"VOLKSWAGEN VERSICHERUNG AG","15 Avenue de la Demi lune Bâtiment Ellipse, 95700, ROISSY EN FRANCE",,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
FR844881417,984500O8DS2DEAC5DF76,"VYV3 PAYS DE LA LOIRE POLE SERVICES ET BIENS MEDICAUX","110  BD D ITALIE 110    BD   D ITALIE, 85000, LA ROCHE SUR YON",,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
