CÓDIGO EUROPEO,LEI,NOMBRE,DIRECCIÓN,TIPO DE SEGURO,ENTIDAD MATRIZ                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
LURCSB0024740,2221003HHAJFDWJ0PD98,"CHC Reinsurance S.A.","BP 59, 17A, rue des Bains, L-121, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
LURCSB0264763,894500C5FNCCNE05F925,"CHINA TAIPING INSURANCE (LU) S.A.","20, Boulevard Royal, L-244, Luxembourg",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
LURCSB0282872,391200O91RTMLSF04978,"CIBELES RE S.A.","74, rue de Merl, L-214, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
LURCSB0053386,22210032HW3DO8ZTJ407,"CLIMRE SA","49, Boulevard Prince Henri, L-172, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
LURCSB0222697,2138008UNXIHH38KIJ49,"CNA Insurance Company (Europe) S.A.","35F, avenue J.F. Kennedy, L-185, Luxembourg",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
LURCSB0198735,222100YKBGQFZEHE4Y78,"CNP LUXEMBOURG","8, rue Henri Schnadt, L-253, Luxembourg",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
LURCSB0261695,222100HLAZIALVJF5B19,"COLD RE","74, rue de Merl, L-214, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
LURCSB0059058,222100JD5KM7B52UZQ86,"COLOMBE ASSURANCES SA","BP 25, 2A, place de Paris, L-231, Luxembourg",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
LURCSB0061605,222100IUSAKCDAYTMX08,"Colonnade Insurance S.A.","1, rue Jean Piret, L-235, Luxembourg",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
LURCSB0149092,22210094QBONQWXI1594,"COMPASS RE S.A.","BP 59, 4, boulevard Joseph II, L-184, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
LURCSB0044193,222100EDY8SOT3EUFL67,"COMURA SA","BP 59, 534, rue de Neudorf, L-222, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
LURCSB0253295,894500S0IQYVDCWFAR23,"CONVEX EUROPE S.A.","37, boulevard Joseph II, L-184, Luxembourg",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
LURCSB0073320,222100WUVV7CAQPS7895,"COREA S.A.","24-26, Boulevard d'Avranches, L-116, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
LURCSB0032573,2221002RIKOKHOS5IA04,"COREVAL","16a, avenue de la Liberté, L-193, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
LURCSB0262222,2221002C7YPO8FHHBW28,"COREVI","124, Boulevard de la Pétrusse, L-233, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
LURCSB0028590,222100K3SEFNJ8K68185,"COVEA LUX","BP 59, 534, rue de Neudorf, L-222, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
LURCSB0078673,529900VDZPURLKP4T426,"Cowen Reinsurance S.A.","251, rue de Beggen, L-122, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
LURCSB0033685,529900AHEQOLZSWPQ330,"CREARE SA","2-4, avenue Marie Thérèse, L-213, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
LURCSB0302912,3912000MQN4HBLJL0M98,"Crédit Agricole Risk Management Reinsurance","74, rue de Merl, L-214, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
LURCSB0149829,2221005OV2OAEP2O5T07,"CUBE RE S.A.","B.P. , 6D, route de Trèves, L-263, Senningerberg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
LURCSB0188526,222100K4R3PRLRGBXD37,"D.R.C. S.A.","16, Duerfstrooss, L-999, Weiswampach",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
LURCSB0030185,2221006U54IBJST8U288,"DANONE RE SA","BP 22, 534, rue de Neudorf, L-222, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
LURCSB0278698,,"DARAG DEUTSCHLAND AG, SUCCURSALE LUXEMBOURGEOISE","23, avenue Monterey, L-216, Luxembourg",no-vida,DEA3JNB                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
LURCSB0053295,22210069T0KKMSAWJL10,"DB RE SA","2, Boulevard Konrad Adenauer, L-111, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
LURCSB0035917,529900TYAVA2GRNJ1P86,"DB VITA, AKTIENGESELLSCHAFT","2, Boulevard Konrad Adenauer, L-111, Luxembourg",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
LURCSB0026050,222100YI46VFBVXL8L40,"DELASSUR, LOUIS DELHAIZE SOCIETE DE REASSURANCES SA","BP 59, 534, rue de Neudorf, L-222, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
LURCSB0162691,222100Q0Z3QV02EH7144,"DEME REINSURANCE S.A.","136, route d'Arlon, L-115, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
LURCSB0258307,2221004FP2U15YV5HH96,"DERICHEBOURG RE","22, Boulevard des Scillas, L-252, Howald",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
LURCSB0028411,222100F6SM2W5FRIN209,"DEUTSCHE POST REINSURANCE SA","B.P. , 74, rue de Merl, L-214, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
LURCSB0084140,2221003XF6RDO55XUM50,"DGF Reinsurance S.A.","B.P. , 534, rue de Neudorf, L-222, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
LURCSB0045762,529900AO3Z5MARFY0W76,"DKV LUXEMBOURG S.A.","11-13, rue Jean Fischbach, L-337, LEUDELANGE",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
LURCSB0186203,22210011E2A86TKCU620,"DS SMITH RE","B.P. , 8-10, Avenue de la Gare, L-161, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
LURCSB0238912,222100G73YSB82O6GD59,"ECONOCOM RE","2, rue d’Arlon, L-839, Windhof",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
LURCSB0251302,222100I5193679YQBP73,"EIFFEL RE","22, Boulevard des Scillas, L-252, Howald",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
LURCSB0250219,22210071M32A8E8O7698,"EIRENE RE S.A.","74, RUE DE MERL, L-214, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
LURCSB0304816,391200N8S78AIPK47E16,"ELECNOR RE S.A.","74, rue de Merl, L-214, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
LURCSB0086097,22210057QWROFBV7TF98,"ELIA RE SA","B.P. , 74, rue de Merl, L-214, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
LURCSB0133476,222100JXICY8WZ5EYI75,"ENCEVO RE S.A.","74, rue de Merl, L-214, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
LURCSB0049809,22210069VZHJ3MQB4807,"ENERGIA RE SA","22, Boulevard des Scillas, L-252, Howald",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
LURCSB0037136,2221000H9MISGFJUDR41,"ENGIE RE S.A.","B.P. , 65, avenue de la Gare, L-161, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
LURCSB0108884,222100ODX048C7V2DE42,"EPCAP RE S.A.","22, Boulevard des Scillas, L-252, Howald",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
LURCSB0035721,2221009WFQFKSJRR2U87,"ERAS S.A.","16a, avenue de la Liberté, L-193, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
LURCSB0058508,,"ERGO INSURANCE', AGISSANT AUSSI SOUS LA DENOMINATION DE 'ERGO' ET DE 'ERGO LIFE'","55, Allée de la Poudrerie, L-189, Kockelscheuer",compuestos,BE0414875829                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
LURCSB0056908,529900FMF2P7MBTLRS77,"ERGO Life S.A.","15, rue de Flaxweiler, L-677, Grevenmacher",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
LURCSB0097240,222100EQ1H3D2BFYGO41,"ERSTE REINSURANCE SA","22, Boulevard des Scillas, L-252, Howald",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
