CÓDIGO EUROPEO,LEI,NOMBRE,DIRECCIÓN,TIPO DE SEGURO,ENTIDAD MATRIZ                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
SE5280011320,,"Kulltorp, Bredaryd och Forsheda Hästförsäkringsbolag inom Västbo och Östbo härader i likvidation","Sjögård, Kulltorp/Karlsson, 330 3, HILLERSTORP",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
SE5566607965,5493005OE8VXDJK80C65,"Kyrkans Försäkring AB (publ)","Västra Kyrkogatan 9, 722 1, VÄSTERÅS",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
SE5744004838,,"Långseruds sockens hästförsäkringsförening","Olebyn Nordtomta, 661 9, Långserud",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
SE5295017189,5493009XBAQR5KJN0H56,"Länsförsäkring Kronoberg","Kronobergsgatan 12, 352 3, VÄXJÖ",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
SE5020109681,549300FOASW7JFUQV048,"Länsförsäkringar AB (publ)","Tegeluddsvägen 11-13, 115 4, STOCKHOLM",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
SE5625004337,549300ETO51PZIDHJF83,"Länsförsäkringar Älvsborg","Vallgatan 21, 462 3, VÄNERSBORG",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
SE5780009956,5493003P1RTQL7H1IL47,"Länsförsäkringar Bergslagen ömsesidigt","Stora Gatan 41, 722 1, VÄSTERÅS",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
SE5362010505,549300MBOU6UT16LE725,"Länsförsäkringar Blekinge","Drottninggatan 56, 374 3, KARLSHAMN",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
SE5850013086,5493007WA96NJPICCQ64,"Länsförsäkringar Gävleborg","Drottninggatan 35, 803 1, GÄVLE",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
SE5370002320,549300O34IRPNDKVOL66,"Länsförsäkringar Göinge - Kristianstad","Tivoligatan 6, 291 3, KRISTIANSTAD",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
SE5585008039,549300158FD35SI11146,"Länsförsäkringar Göteborg och Bohuslän","Vestagatan 6, 416 6, GÖTEBORG",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
SE5340006369,549300YV84UIKNPWY248,"Länsförsäkringar Gotland","Österväg 17, 621 4, VISBY",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
SE5164016692,5493000PQMGYILN5JL39,"Länsförsäkringar Grupplivförsäkringsaktiebolag","Tegeluddsvägen 11-13, 115 4, STOCKHOLM",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
SE5492020028,5493001TE8W5PRSJM995,"Länsförsäkringar Halland","Strandgatan 10, 302 4, HALMSTAD",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
SE5932001828,549300XWI3NOMNS6SF96,"Länsförsäkringar Jämtland","Prästgatan 18, 831 3, ÖSTERSUND",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
SE5260005854,5493000Q2JJX57BCJS94,"Länsförsäkringar Jönköping","Barnarpsgatan 22, 553 1, JÖNKÖPING",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
SE5324003549,549300ZIBFSEB6J3YC82,"Länsförsäkringar Kalmar län","Norra Långgatan 17, 392 3, KALMAR",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
SE5970003884,549300PS17WP0XM3H834,"Länsförsäkringar Norrbotten","Köpmangatan 42, 972 3, LULEÅ",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
SE5220011224,5493008Z8AK11QIL1E97,"Länsförsäkringar Östgöta","Platensgatan 11, 582 2, LINKÖPING",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
SE5430010685,5493004VTB6CY1J23A74,"Länsförsäkringar Skåne - ömsesidigt","Stora Varvsgatan 11, 211 7, Malmö",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
SE5660006866,549300TEQL67BBX6IC37,"Länsförsäkringar Skaraborg - ömsesidigt","Rådhusgatan 8, 541 3, SKÖVDE",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
SE5190006519,549300FODMCPNDOQYJ97,"Länsförsäkringar Södermanland","Västra Storgatan 4, 611 3, NYKÖPING",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
SE5020026265,5493008ZFGFJ23EBO024,"Länsförsäkringar Stockholm","Valhallavägen 215, 115 5, Stockholm",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
SE5176009529,549300JXP4P6MQ77ER08,"Länsförsäkringar Uppsala","Muningatan 1, 754 5, UPPSALA",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
SE5732018329,549300EDSMKC21M1KZ02,"Länsförsäkringar Värmland","Köpmannagatan 2, 652 2, KARLSTAD",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
SE5940013161,549300KGJJ7UXX044R60,"Länsförsäkringar Västerbotten","Rådhusesplanaden 13, 903 2, UMEÅ",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
SE5880003842,549300SDXZWL5UEC4E85,"Länsförsäkringar Västernorrland","Köpmangatan 13, 871 3, HÄRNÖSAND",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
SE5164135401,,"Liberty Mutual Insurance Europe SE, filial Sverige","Engelbrektsgatan 19, 114 3, Stockholm",no-vida,LURCSB0232280                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
SE5340006419,,"Lina tings kreatursförsäkringsförening","c/o Gardelius Ekonomi&InvestAB Fole Prästgården, 621 7, Visby",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
SE5164116922,,"Lloyd's Insurance Company SA, Filial i Sverige","Sveavägen 20, 111 5, Stockholm",no-vida,BE0682594839                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
SE5164060831,549300RLIK8ZJSRA1W02,"LMG Försäkrings AB","Box 2, Box 27093, 102 5, STOCKHOLM",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
SE5164018557,549300P7W1YN3YLUR726,"Löf regionernas ömsesidiga försäkringsbolag","Medborgarplatsen 3, 118 2, STOCKHOLM",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
SE5594005893,636700NTWXRQRXXS8U77,"Lysa Life Försäkring AB","Löjtnantsgatan 21, 115 5, Stockholm",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
SE5740003867,549300STDT5WPDWHFW04,"Lysviks Försäkringsbolag","Backa 26, 686 9, LYSVIK",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
SE5164061003,549300TML71VNFVDSK72,"Maiden General Försäkrings AB","Styckjunkargatan 1, 114 3, Stockholm",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
SE5164060468,549300G7VHAD3IV46I32,"Maiden Life Försäkrings AB","Styckjunkargatan 1, 114 3, STOCKHOLM",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
SE8250006791,,"Medicinfonden Öst Försäkringsförening","Östermalmsvägen 1, 612 8, Finspång",,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
SE5164060435,549300073ZZ8GVKW7N65,"Medicover Försäkrings AB (publ)","Riddargatan 12, 114 3, STOCKHOLM",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
SE5650007205,,"Mjöbäcks pastorats ömsesidiga hästförsäkringsbolag","Stoms Kulle, 512 6, Holsljunga",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
SE5164043811,,"Moderna Garanti, filial till Tryg Garantiforsikring A/S Danmark","Box 7, 103 9, Stockholm",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
SE5164018151,549300KFM40420ZS8P56,"NCC Försäkringsaktiebolag (publ)","Vallgatan 3, 170 6, SOLNA",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
SE5855006416,,"Nordanåsbo hästförsäkringsförening","Svartsbo 1943, 816 9, Ockelbo",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
SE5164018508,529900MUOVW4H06TQA34,"Nordea Livförsäkring Sverige AB","Regeringsgatan 59, 111 5, STOCKHOLM",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
SE5164060112,54930056G44RPG2J3372,"Nordic Guarantee Försäkringsaktiebolag","Färögatan 33, 164 5, KISTA",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
SE5568628183,213800HQ67XMOLE7LL50,"Nordisk Marinförsäkring AB","Narvavägen 7, 114 6, STOCKHOLM",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
