CÓDIGO EUROPEO,LEI,NOMBRE,DIRECCIÓN,TIPO DE SEGURO,ENTIDAD MATRIZ                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
IT0003040215123,815600A7946313257924,"CRÉDIT AGRICOLE ASSICURAZIONI S.P.A.","CORSO DI PORTA VIGENTINA, 9, 20122, MILANO",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
IT0000661273743,815600712E1764BEF578,"CRÉDIT AGRICOLE VITA S.P.A.","VIA UNIVERSITA',1, 43121, PARMA",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
IT0005485135559,9845002B5D8A1BD9B472,"CRONOS VITA ASSICURAZIONI S.P.A","VIA FRA RICCARDO PAMPURI, 13, 20141, MILANO",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
IT0002200119108,8156009A1E48E2F6A547,"D.A.S. DIFESA AUTOMOBILISTICA SINISTRI - S.P.A. DI ASSICURAZIONE","VIA ENRICO FERMI, 9/B, 37135, VERONA",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
IT0004951930964,,"DOMESTIC & GENERAL INSURANCE EUROPE AG","VIA GOBETTI, 2/C, 20100, MILANO",no-vida,DEAMKQV                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
IT0004449782098,,"ELIPS LIFE LTD","VIA SAN PROSPERO,1, 20121, MILANO",vida,LI0ECBM00267                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
IT0005442163026,9845009D795F2D548168,"ENEL REINSURANCE - COMPAGNIA DI RIASSICURAZIONE S.P.A.","VIALE REGINA MARGHERITA, 137, 00198, ROMA",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
IT0005533794883,984500B4D6BC73E9F591,"ENI INSURANCE S.P.A.","PIAZZALE ENRICO MATTEI, 1, 00144, ROMA",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
IT0003132155760,,"ERGO REISEVERSICHERUNG AG","VIA POLA 9, 20124, MILANO",no-vida,DEA4JJT                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
IT0003838443219,,"EULER HERMES SA/NV (ALLIANZ TRADE)","Via Raffaello Matarazzo,19, 00139, ROMA",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
IT0000394019891,81560020EF460D2E3351,"EUROP ASSISTANCE ITALIA S.P.A.","VIA DEL MULINO, 4, 20057, ASSAGO",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
IT0000985160089,529900LM125KCD508F59,"EUROVITA S.P.A.","VIA FRA' RICCARDO PAMPURI, 13, 20141, MILANO",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
IT0005628469563,,"EVEREST INSURANCE (IRELAND) DESIGNATED ACTIVITY COMPANY","VIA DEGLI OLIVETANI, 1012, 20123, MILANO",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
IT0003577568736,5493000YZPPFRVZ7PF37,"FIDEURAM VITA S.P.A.","VIA ENNIO QUIRINO VISCONTI, 80, 00193, ROMA",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
IT0004666177502,,"FM INSURANCE EUROPE S.A.","VIA MIKE BONGIORNO, 13, 20100, MILANO",,LURCSB0211309                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
IT0003131439273,,"FWU LIFE INSURANCE LUX S.A.","LGO RICHINI FRANCESCO, 6, 20100, MILANO",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
IT0005380670266,815600345B799089E062,"GAMALIFE COMPANHIA DE SEGUROS DE VIDA, SA","VIA BENIGNO CRESPI, 17, 20159, MILANO",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
IT0005271803764,39120075ADUL8NF17O95,"GARTENBAU VERSICHERUNG VVAG","VIALE DEL COMMERCIO, 47, 37135, VERONA",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
IT0001452265108,,"GENERAL REINSURANCE AG RAPPRESENTANZA GENERALE PER L'ITALIA","VIA TURATI, 25, 20121, MILANO",reaseguros,DEA4LH6                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
IT0000104769435,549300T2NQOKSQNMXH86,"GENERALI ITALIA S.P.A.","VIA MAROCCHESA, 14, 31021, MOGLIANO VENETO",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
IT0000103147146,815600DEEE5337E9A213,"GENERTEL S.P.A.","VIA MACHIAVELLI, 4, 34132, TRIESTE",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
