CÓDIGO EUROPEO,LEI,NOMBRE,DIRECCIÓN,TIPO DE SEGURO,ENTIDAD MATRIZ                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
BE0887523472,,"Sociaal Fonds voor de dentaaltechniek","Wildebrake, 70, 9041, Gent",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
BE0448769708,,"Sociaal Fonds voor de diensten voor gezins- en bejaardenhulp","Sainctelettesquare, 13-15, 1000, Brussel",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
BE0785923989,,"Sociaal fonds voor de erkende maatschappijen voor sociale huisvesting van het Vlaamse Gewest","Evert Larockstraat, 6, 2020, Antwerpen",,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
BE0887523769,,"Sociaal Fonds voor de exploitatie van bioscoopzalen","Koningsstraat, 241, 1210, Sint-Joost-ten-Node",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
BE0808919919,,"Sociaal Fonds voor de gezondheidsinrichtingen en -diensten","Sainctelettesquare, 13-15, 1000, Brussel",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
BE0432840625,,"Sociaal fonds voor de grind- en zandgroeven - Fonds social des carrières de gravier et de sable","Monseigneur Broekxplein, 6, 3500, Hasselt",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
BE0425687765,,"Sociaal Fonds voor de grote kleinhandelszaken - Fonds social des grandes entreprises de vente au dét","Edmond Van Nieuwenhuyselaan, 8, 1160, Oudergem",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
BE0446435174,87550021BKQ93A8K8W05,"Sociaal Fonds voor de inplanting en het onderhoud van parken en tuinen","13, Anspachlaan, 111, 1000, Brussel",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
BE0450854119,,"Sociaal Fonds voor de inrichtingen en diensten voor jeugdzorg en-of zorg voor gehandicapten","Sainctelettesquare, 13-15, 1000, Brussel",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
BE0878546816,,"Sociaal Fonds voor de instellingen en diensten van het Brussels Hoofdstedelijk Gewest/Gemeenschappel","Sainctelettesquare, 13-15, 1000, Brussel",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
BE0454121138,,"Sociaal Fonds voor de kleinhandel in algemene voedingswaren - Fonds Social du commerce de détail en","Willebroekkaai, 37, 1000, Brussel",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
BE0447244036,875500HQSOYRQH5KKD07,"Sociaal fonds voor de koetswerkondernemingen - Fonds social des entreprises de carrosserie","Marlylaan, 15/8, 1120, Brussel",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
BE0423955227,967600BTDU8ZVWYDCJ96,"Sociaal Fonds voor de ondernemingen van handel in brandstoffen","Léon Lepagestraat, 4, 1000, Bruxelles",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
BE0427191364,984500E5A6DEU0AD6E36,"Sociaal Fonds voor de ondernemingen van verhuizingen, meubelbewaring en hun aanverwante activiteiten","A, Stroobantsstraat, 48, 1140, Evere",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
BE0447524049,,"Sociaal Fonds voor de ondernemingen voor recuperatie van papier - Fonds social des entreprises pour","87, Auguste Reyerslaan, 80, 1030, Schaarbeek",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
BE0478402416,,"Sociaal Fonds voor de Podiumkunsten van de Vlaamse Gemeenschap","10, Steenstraat, 29, 1000, Brussel",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
BE0894866075,,"Sociaal Fonds voor de privé-rusthuizen en de rust- en verzorgingstehuizen","Sainctelettesquare, 13-15, 1000, Brussel",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
BE0894865481,,"Sociaal Fonds voor de privé-ziekenhuizen","Sainctelettesquare, 13-15, 1000, Brussel",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
BE0858346268,9676003T0VZRDDENYJ03,"Sociaal fonds voor de schoonmaak - Fonds social pour le nettoyage","048, Nerviërslaan, 117, 1040, Etterbeek",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
BE0412541790,,"Sociaal fonds voor de taxiondernemingen en de diensten voor het verhuur van voertuigen met chauffeur","Metrologielaan, 8, 1130, Brussel",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
BE0676984279,,"Sociaal Fonds voor de toeristische attracties","Sint-Goriksplein, 23, 1000, Brussel",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
BE0447910267,967600V17P20QOTE1394,"Sociaal Fonds voor de Uitzendkrachten","330, Havenlaan, 86C, 1000, Brussel",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
BE0464318016,,"Sociaal Fonds voor de Vlaamse Opvoedings- en Huisvestingsinrichtingen","Sainctelettesquare, 13-15, 1000, Brussel",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
BE0894867164,,"Sociaal Fonds voor de Vlaamse welzijns- en gezondheidssector","Sainctelettesquare, 13-15, 1000, Brussel",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
BE0447408045,,"SOCIAAL FONDS VOOR DE WARENHUIZEN - FONDS SOCIAL DES GRANDS MAGASINS","Edmond Van Nieuwenhuyselaan, 8, 1160, Oudergem",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
BE0427483651,967600QIJZUTHF63SO29,"Sociaal Fonds voor de Werklieden van de Ondernemingen der Openbare en Speciale Autobusdiensten en Au","Metrologielaan, 8, 1130, Brussel",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
BE0478934233,,"SOCIAAL FONDS VOOR DE WERKNEMERS VAN DE SOCIALE WERKPLAATSEN IN DE VLAAMSE GEMEENSCHAP","Rue Haute, 26-28, 1000, Brussel",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
BE0422194676,894500T6EGBP0ANL9T16,"Sociaal Fonds voor het garagebedrijf - Fonds Social des Entreprises de Garage","Marlylaan, 15/8, 1120, Brussel",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
BE0464318115,,"Sociaal Fonds voor het Sociaal - Cultureel Werk van de Vlaamse Gemeenschap","Sainctelettesquare, 13-15, 1000, Brussel",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
BE0633520955,,"Sociaal Fonds voor het Sociaal-Cultureel Werk van de Vlaamse Gemeenschap - Lokale Diensteneconomie","Square Sainctelette, 13-15, 1000, Brussel",,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
BE0419458088,,"Sociaal Waarborgfonds voor de Kleding- en confectienijverheid - Fonds social de garantie de l'indust","Leliegaarde, 22, 1731, Asse",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
BE0838221243,549300FIS1BK8JWRZ521,"SOCIETE MUTUALISTE D'ASSURANCE SOLIDARIS BRABANT","Zuidstraat, 111, 1000, Brussel",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
BE0472020311,549300FU1LKCLJKPEP11,"Société Mutualiste d'Assurances Neutra","Rue de Joie, 5, 4000, Liège",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
BE0637892091,,"SOFUBA","Ronseweg, 68, 9700, Oudenaarde",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
BE0838585487,549300FHB4BINVF21G21,"SOLIDARIS ASSURANCES","Sint-Jansstraat, 32-38, 1000, Brussel",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
BE0824704787,,"Solidariteitsfonds Car & Bus","Metrologielaan, 8, 1130, Brussel",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
BE0541831805,,"Sozialfonds für Angestellte im Metallsektor - Existenzsicherungsfonds","7, Ravensteingalerij, 27, 1000, Brussel",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
BE0682891282,,"Sozialfonds für Angestellte im Metallsektor – BIS - Existenzsicherungsfonds","7, Ravensteingalerij, 27, 1000, Bruxelles",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
BE0404451693,,"STERLING INSURANCE COMPANY LIMITED","Mechelsesteenweg, 66, 2018, Antwerpen",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
BE0850112156,,"SYBAN SYNDICAT BELGE D ASSURANCES NUCLEAIRES","Koning Albert II-laan, 19, 1210, Sint-Joost-ten-Node",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
BE0712944258,,"Tokio Marine Europe","c, Avenue du Bourget, 42, 1130, Bruxelles",no-vida,LURCSB0221975                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
BE0443289208,,"TOKIO MARINE KILN INSURANCE LIMITED","C, AVENUE DU PORT 86C BOÎTE 119, 1000, BRUXELLES",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
BE0542972940,,"TVA ALLIANZ VAT UNITY","Koning Albert II-laan, 32, 1000, Brussel",,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
BE0841164105,,"TVM Verzekeringen N.V.","Berchemstadionstraat, 78, 2600, Antwerpen",no-vida,NL7299144                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
BE0851936944,,"UNILEVER VOORZORGFONDS","Industrielaan, 9, 1070, Anderlecht",,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
